Date,Country,Total_Cases,New_Cases,Total_Deaths,New_Deaths,Total_Recovered,Active_Cases,Critical_Cases,Case_Fatality_Rate (%),Recovery_Rate (%)
2020-10-09,India,856634.0,6658.0,36476.0,467.0,810592.0,384569.0,4608.0,4.19403416351965,70.47987948098438
2020-12-14,China,74442.0,1842.0,29046.0,731.0,406051.0,142631.0,8707.0,3.485163491147919,83.71138425606574
2020-09-19,Brazil,677178.0,2802.0,22760.0,596.0,533671.0,325872.0,6640.0,0.8612916701465245,97.51789911113345
2020-05-03,South Africa,960750.0,7735.0,10114.0,504.0,104882.0,4952.0,6745.0,2.0482485267921478,33.48993330999507
2020-02-27,Italy,,8201.0,637.0,82.0,155636.0,323870.0,3062.0,6.391025049884855,24.74508493236234
2020-10-16,USA,133726.0,8313.0,38634.0,318.0,,381879.0,5281.0,4.967516685387622,7.770594918541985
2020-08-30,India,558046.0,6105.0,23177.0,66.0,740121.0,302754.0,4762.0,0.7008945160555957,85.65375235365896
2020-02-07,USA,810636.0,2560.0,35776.0,413.0,431700.0,229401.0,,5.439517176398549,29.267987190062904
2020-05-24,Germany,127309.0,3037.0,23600.0,452.0,51556.0,86467.0,9640.0,0.5414266144908286,4.9612795347709016
2020-12-16,USA,690288.0,,16251.0,745.0,478698.0,133225.0,966.0,5.117269475199882,86.52704728191466
2020-07-12,Russia,513644.0,2749.0,26809.0,197.0,698142.0,94447.0,6076.0,9.64961446898889,50.990942784244076
,Brazil,,590.0,23756.0,258.0,443639.0,401235.0,5694.0,3.0734455373040204,83.83132045496478
2020-06-27,South Africa,554840.0,1368.0,,688.0,157367.0,478625.0,8555.0,7.235031386421754,55.448195976558004
2020-04-02,,403552.0,1361.0,11649.0,297.0,844028.0,,107.0,7.455520405919752,31.372974876466706
2020-05-27,USA,309181.0,8128.0,,279.0,98236.0,97167.0,7181.0,4.048595334111397,12.97815917218248
2020-05-28,USA,147278.0,3773.0,11880.0,299.0,899856.0,391034.0,8814.0,,43.71615127704478
2020-02-09,USA,559119.0,2064.0,,128.0,232144.0,300073.0,4416.0,4.720460906975376,2.65490425934809
2020-10-12,Italy,43563.0,2415.0,22226.0,497.0,360289.0,410244.0,509.0,2.8336301971080635,60.24594428426964
2020-06-13,Italy,18361.0,2951.0,41209.0,882.0,245117.0,,6815.0,7.5474209520054,42.76646367129804
2020-10-30,Germany,827767.0,5616.0,5320.0,437.0,337431.0,237099.0,9256.0,7.028266156484058,14.15236341415368
2020-11-09,China,74469.0,7975.0,8727.0,691.0,450169.0,118818.0,,9.005488645732306,
2020-04-03,USA,520581.0,7101.0,11724.0,,467680.0,125803.0,8495.0,6.1812617965960275,80.0910697160822
,USA,510571.0,9768.0,39211.0,206.0,858110.0,441690.0,9160.0,3.887201411961959,97.48002861802317
2020-07-02,USA,,5003.0,,293.0,832387.0,10623.0,9630.0,,52.73584980841481
,USA,781710.0,8306.0,13394.0,,313224.0,85504.0,3871.0,6.1903622955864215,12.955096104324026
2020-04-05,Italy,670979.0,6243.0,39720.0,849.0,868225.0,3809.0,5513.0,6.166141928006347,
2020-09-11,Brazil,234295.0,6581.0,41417.0,982.0,,123690.0,6508.0,8.498377570282212,69.57885889819705
2020-08-18,Brazil,616767.0,9560.0,,,365861.0,492831.0,7164.0,9.104685387469528,
2020-05-02,Germany,26819.0,8330.0,36137.0,28.0,329870.0,92907.0,,1.8024166442168732,53.52129977839966
2020-03-08,Russia,929245.0,4923.0,,178.0,721898.0,182118.0,2199.0,3.1405022421725546,35.71039151183479
,India,384474.0,6467.0,20519.0,40.0,567170.0,109502.0,3901.0,6.5030570096754134,96.28401204632584
2020-10-02,China,,4941.0,7983.0,469.0,23038.0,324640.0,7758.0,5.572212337096225,53.84445814362068
2020-05-09,Brazil,680503.0,6437.0,44656.0,191.0,860062.0,,6070.0,,1.5905676308233363
2020-08-30,Russia,,6076.0,5635.0,343.0,808883.0,162811.0,2270.0,4.330145993271886,47.366901268370086
2020-06-05,South Africa,425963.0,5648.0,36837.0,748.0,724648.0,446668.0,5385.0,,0.23780309323867543
2020-09-23,South Africa,768230.0,8001.0,39019.0,815.0,55352.0,204396.0,229.0,1.176539052597343,
2020-03-30,USA,754547.0,1315.0,44347.0,972.0,544809.0,400193.0,,6.236482401045308,56.594511355867326
2020-11-23,,653832.0,73.0,19622.0,,326452.0,251933.0,8341.0,1.7578565256496081,10.98011119903971
2020-04-29,Brazil,676542.0,8675.0,38505.0,625.0,748664.0,235785.0,,6.71021595637972,81.30113072469655
2020-05-27,Germany,253800.0,1549.0,9439.0,277.0,120631.0,165910.0,977.0,9.670722432299812,53.64372372142464
2020-02-10,India,533703.0,1359.0,27909.0,,823638.0,461408.0,634.0,2.564128274762955,11.406037768283085
2020-02-29,Brazil,928589.0,1896.0,35341.0,528.0,856395.0,135206.0,5989.0,1.4215230534960477,16.001087525882863
2020-07-17,Germany,408224.0,,32893.0,85.0,650695.0,184492.0,4717.0,0.24175245280933622,82.21038518708447
2020-04-23,South Africa,611926.0,5246.0,42189.0,900.0,368980.0,291575.0,2190.0,3.7882718634533905,35.54868754651839
,Italy,542740.0,6967.0,11403.0,316.0,280916.0,251770.0,5189.0,2.1461105885689324,82.1096075848823
,India,457291.0,6661.0,34074.0,856.0,,200092.0,4939.0,4.918594231439361,6.950335793779239
2020-05-31,Germany,401336.0,,34869.0,,891728.0,49565.0,7081.0,5.243060279927505,24.385906229410402
,Russia,719745.0,8614.0,47449.0,692.0,,450209.0,3474.0,3.493277443771017,76.4582595725264
2020-01-28,Brazil,990860.0,2432.0,32903.0,336.0,181924.0,451251.0,6695.0,7.4990622227814265,64.17021209200333
2020-03-04,Italy,634493.0,1906.0,26953.0,862.0,787665.0,309456.0,7194.0,9.048066707122159,30.682451899325404
2020-06-12,Russia,,9150.0,7311.0,144.0,289290.0,110613.0,1865.0,2.1152309779327405,93.60264368996432
2020-07-09,Germany,,9016.0,32025.0,,,,298.0,8.362977734061264,
2020-06-09,Germany,,64.0,20615.0,224.0,652731.0,486026.0,2739.0,1.3118789975537815,84.977956942763
2020-07-22,South Africa,140721.0,,33580.0,422.0,313594.0,151765.0,6701.0,2.2870218454349733,
,Russia,129394.0,4710.0,26320.0,53.0,680073.0,169631.0,,,12.1117075461602
2020-01-25,Brazil,321402.0,6124.0,42898.0,893.0,174830.0,344983.0,4540.0,3.065814887556104,55.51156275905007
2020-06-29,India,172109.0,7837.0,23952.0,943.0,342469.0,312202.0,8289.0,0.4171079058884597,92.99075807319564
2020-12-18,Italy,273949.0,800.0,17254.0,932.0,199538.0,216202.0,4814.0,2.948721417097855,61.88960488919507
,South Africa,509212.0,6063.0,15227.0,815.0,470864.0,215711.0,6134.0,,52.88073983744251
2020-09-11,USA,254599.0,8469.0,13760.0,,274518.0,405074.0,3522.0,1.7422316192182108,36.63231906861415
2020-05-08,,43147.0,,8826.0,618.0,50985.0,473754.0,4418.0,7.63750879842776,
2020-10-14,India,74280.0,9909.0,13939.0,333.0,817444.0,463647.0,6818.0,7.222820060044813,
2020-10-13,South Africa,,,33436.0,76.0,,43324.0,,1.0622481606424206,75.33167881431552
2020-07-19,Italy,,1238.0,17677.0,538.0,286927.0,443160.0,8162.0,3.294429645838667,72.52493595439311
2020-12-22,Russia,622129.0,6582.0,,855.0,,90687.0,5489.0,1.8935628913870994,19.249036909828366
2020-03-05,Germany,484609.0,4523.0,8673.0,154.0,305337.0,,6085.0,0.2315018119327117,83.39863419310556
2020-01-27,Russia,649014.0,5620.0,27866.0,71.0,261204.0,175259.0,9037.0,1.7304067523589628,
2020-10-12,South Africa,390503.0,1486.0,36158.0,500.0,272186.0,480679.0,4185.0,2.01577941633729,75.73614765359696
,Italy,76215.0,4681.0,9453.0,446.0,59031.0,28147.0,4226.0,,21.087003444822127
2020-03-03,Russia,637197.0,4470.0,15904.0,,43163.0,77914.0,8096.0,0.9109720943732036,
2020-04-22,Russia,357509.0,5619.0,15396.0,558.0,874788.0,495245.0,3881.0,5.2630513222130055,69.5233947031428
2020-01-28,China,,8284.0,28370.0,753.0,358932.0,385023.0,7692.0,3.2263904170280644,75.90784130720176
2020-05-01,Brazil,274535.0,7177.0,21933.0,358.0,236929.0,480297.0,9244.0,9.082493614081194,88.80839411941426
2020-10-13,South Africa,529149.0,5441.0,,276.0,13796.0,258808.0,3615.0,1.8721346801943717,28.25921442948586
2020-07-18,China,981086.0,1840.0,4334.0,882.0,615250.0,340737.0,6805.0,,22.43202430285731
2020-05-20,South Africa,261968.0,,31460.0,,518299.0,394576.0,3157.0,9.006203842656424,99.62462073748145
2020-05-28,USA,707288.0,1621.0,27268.0,104.0,415886.0,2048.0,2105.0,0.4718965106588291,20.75581687824887
2020-01-22,,296508.0,,22068.0,970.0,286464.0,432236.0,5176.0,5.1627747093897325,66.54807467263535
2020-05-04,China,344543.0,5849.0,,,282218.0,,993.0,4.506688125311871,95.27446914155402
2020-08-31,India,490251.0,1416.0,,218.0,552219.0,153554.0,3096.0,9.28778608077409,89.65559869797856
2020-12-22,India,773360.0,4190.0,,681.0,281137.0,,189.0,6.637647728743618,44.326343742725186
,Russia,514060.0,5054.0,35003.0,877.0,55330.0,353343.0,2898.0,3.4916140995204383,63.75816711138044
,,224402.0,1130.0,21367.0,943.0,426207.0,164045.0,5856.0,7.115212185081488,52.90962830436293
2020-11-26,Germany,567211.0,9605.0,24136.0,794.0,,109982.0,4249.0,,34.66555831170475
2020-10-17,USA,925423.0,,,127.0,702856.0,408401.0,,3.471698980348046,14.442210105805298
2020-10-16,South Africa,186968.0,2118.0,24425.0,199.0,14743.0,412915.0,7046.0,,80.33942306762776
2020-06-27,Germany,501854.0,663.0,29465.0,928.0,124291.0,55885.0,3411.0,6.681697598063643,9.044168772906968
,USA,347962.0,2634.0,18961.0,331.0,865975.0,434798.0,9238.0,0.05416298342469705,60.96273813564416
2020-05-05,China,964900.0,2774.0,33443.0,546.0,24300.0,,605.0,,59.436917251065616
,India,690200.0,6194.0,18823.0,865.0,110888.0,77015.0,1366.0,3.9709188222113037,33.48243385654831
2020-04-09,Russia,697615.0,3969.0,,655.0,106818.0,109508.0,6482.0,6.454476005873211,13.540855749822489
,,333304.0,3490.0,5587.0,291.0,212783.0,117700.0,9256.0,3.967683209719184,79.96371273305898
2020-07-06,China,128165.0,9763.0,38713.0,65.0,71509.0,175669.0,5795.0,8.813620442339001,46.192441211732195
2020-10-05,Germany,230314.0,1523.0,25852.0,971.0,9703.0,141964.0,517.0,6.508354461890161,72.52728914779526
2020-07-02,,401392.0,8053.0,37535.0,730.0,491065.0,286075.0,5218.0,5.793862091002897,1.6485802053335497
,Italy,,987.0,7004.0,567.0,215078.0,100175.0,3807.0,9.802647501025477,7.450316427702319
2020-12-16,Russia,449622.0,7915.0,40496.0,656.0,487928.0,286798.0,5435.0,2.80640520060651,17.58476845276199
2020-12-11,Russia,668301.0,,,403.0,196086.0,88478.0,,0.6525429061162447,11.383808388831252
,South Africa,525957.0,5321.0,39377.0,724.0,219888.0,189892.0,,,19.170677096173772
2020-12-28,Russia,741142.0,3845.0,7131.0,605.0,875835.0,259220.0,9294.0,4.240178338159395,68.64880682561505
2020-07-27,USA,903805.0,6301.0,17696.0,,433647.0,53886.0,4792.0,,4.699707251218788
2020-12-18,Germany,307003.0,98.0,25649.0,,56436.0,382621.0,810.0,6.201048382857344,3.7865612107050417
2020-02-17,China,580074.0,,4099.0,,283989.0,334614.0,8268.0,6.151216366038392,3.1652102483554656
2020-05-26,Germany,706443.0,,,145.0,606065.0,488485.0,,3.92264293331531,69.76491246075312
2020-04-08,India,957580.0,4297.0,30580.0,760.0,35055.0,216220.0,7908.0,8.628770239625547,53.61354723951893
2020-03-29,USA,544611.0,8825.0,48627.0,529.0,402094.0,,9217.0,6.514585094871656,37.02424116688881
2020-03-10,Russia,230502.0,7796.0,28664.0,401.0,534497.0,490607.0,4439.0,8.899116791086678,67.56079081095312
2020-08-23,South Africa,781537.0,7263.0,15582.0,124.0,58812.0,362173.0,6389.0,,55.36042722481503
2020-10-16,South Africa,530309.0,8770.0,26469.0,513.0,94035.0,205914.0,3558.0,1.6731207586085428,0.7334840576062929
2020-08-07,South Africa,520766.0,3959.0,,331.0,365283.0,235361.0,8008.0,6.805618738910603,83.85497449620486
2020-03-12,Brazil,301951.0,7385.0,24236.0,479.0,254948.0,327468.0,845.0,3.1751186383764276,35.01843831914054
2020-10-27,Italy,390449.0,8464.0,25110.0,711.0,362982.0,367664.0,,8.364290545484792,39.9561263228985
2020-08-27,USA,312499.0,5338.0,23430.0,946.0,142076.0,475296.0,1332.0,7.328515796555052,78.22899549601213
2020-06-03,India,495655.0,4881.0,44407.0,,775578.0,65027.0,6300.0,,
2020-09-09,Russia,637703.0,3954.0,37948.0,,358267.0,,1274.0,9.387307665032205,1.0071855444557465
2020-04-20,India,962236.0,3927.0,,397.0,552688.0,132805.0,7166.0,6.834790069924235,90.88383447299053
2020-05-19,India,270855.0,8644.0,48960.0,,862943.0,176447.0,9436.0,9.486331032375814,50.54782555418728
2020-12-02,Russia,456295.0,9367.0,17029.0,814.0,78121.0,,337.0,2.0191117219340846,34.95271300997138
2020-04-30,India,7904.0,4911.0,38180.0,,640051.0,,3294.0,,81.90455796195405
2020-07-01,,588321.0,413.0,4652.0,55.0,137948.0,274296.0,336.0,6.680728204156353,2.6294913195230696
2020-11-23,China,755947.0,1550.0,6834.0,630.0,441320.0,409017.0,1867.0,5.522865937826461,20.229082113868223
2020-09-21,Italy,872910.0,4526.0,37219.0,937.0,472351.0,477658.0,6914.0,8.205128998610387,15.528806247488614
,Brazil,120035.0,7141.0,22487.0,131.0,352919.0,318462.0,494.0,6.328638868457098,73.783068425607
2020-03-12,,745147.0,6571.0,7084.0,230.0,830338.0,488189.0,4642.0,6.696001605521047,31.208675068296632
2020-01-24,India,186168.0,1946.0,45630.0,394.0,644213.0,410201.0,3886.0,2.536705842560909,77.29067455395216
2020-08-26,Germany,221666.0,5203.0,14692.0,151.0,20378.0,223543.0,8352.0,8.170536886312913,4.147644393759508
2020-06-23,,756141.0,,49516.0,501.0,550856.0,108051.0,,6.5030270232731455,60.811557780015846
2020-03-08,,265237.0,40.0,2655.0,,257447.0,283212.0,9933.0,8.443891787008013,31.82207243735582
2020-12-16,Italy,287062.0,5892.0,,962.0,883478.0,275675.0,9699.0,3.515269655433837,18.691993525830597
2020-07-22,Italy,990247.0,9524.0,34082.0,932.0,741584.0,374433.0,5083.0,3.3171012240572297,81.67649924177589
,,193708.0,,47670.0,505.0,248958.0,296432.0,3560.0,0.23902964598464194,41.2250123596567
2020-07-12,Russia,714166.0,8327.0,5272.0,,611620.0,100694.0,9567.0,7.686053267945152,57.162959721010964
2020-09-11,Russia,140466.0,5909.0,218.0,,107014.0,222089.0,9745.0,3.3031438709175163,3.30838437795421
2020-02-17,Brazil,124501.0,1941.0,30892.0,532.0,,353906.0,2281.0,3.2721230970582695,79.16245172784302
2020-04-25,South Africa,784516.0,9757.0,37471.0,964.0,555084.0,459869.0,1601.0,,
2020-10-25,Italy,616798.0,4221.0,48762.0,966.0,,98197.0,1299.0,2.528689767727943,
2020-06-28,Brazil,93708.0,7524.0,21515.0,447.0,55061.0,433284.0,8902.0,9.090204865991362,76.04745847860944
2020-07-28,India,622107.0,6543.0,34307.0,579.0,599885.0,239092.0,4167.0,5.380659912552167,11.711625747284327
2020-06-18,Russia,235603.0,6222.0,13145.0,125.0,548689.0,143531.0,2046.0,9.69477236045363,29.59005639745641
2020-02-06,India,930784.0,8580.0,17986.0,554.0,134882.0,,2881.0,0.7666884458945422,72.34400819896459
2020-03-19,Russia,,1558.0,19088.0,693.0,361360.0,104445.0,5474.0,3.368253676457029,23.217754744447426
2020-06-23,China,,2121.0,5064.0,,875794.0,478216.0,1817.0,3.8147034341439587,
2020-04-02,Brazil,514908.0,1028.0,46556.0,611.0,4902.0,425770.0,2198.0,7.304207200805798,31.197353088314983
2020-02-08,Brazil,895318.0,8273.0,22196.0,890.0,511092.0,106243.0,3332.0,2.1296225793061376,40.2330207566579
2020-11-07,South Africa,847127.0,5656.0,11603.0,,779555.0,70313.0,1103.0,,9.974334722880885
2020-12-24,USA,723809.0,8967.0,2488.0,469.0,,,3177.0,9.106425439575917,14.767511860937754
2020-10-20,Germany,523526.0,3038.0,25192.0,348.0,261566.0,,4815.0,1.14550883689029,27.54216282415647
2020-11-10,Italy,156837.0,1878.0,28897.0,507.0,871580.0,208040.0,2177.0,7.45324000658666,4.890882824945086
2020-04-14,USA,395556.0,2271.0,18802.0,456.0,311867.0,407487.0,1194.0,7.024851116274694,19.303227974616455
2020-12-17,Brazil,519676.0,1607.0,,985.0,322743.0,389430.0,4501.0,1.3050507659410904,40.89430266661345
2020-03-29,USA,,3139.0,29666.0,907.0,207271.0,265945.0,6041.0,6.884906873685756,37.9962246867249
2020-12-14,China,562345.0,605.0,40975.0,751.0,276111.0,334737.0,8727.0,5.697837893089098,19.869437982699147
,Germany,918101.0,4735.0,12770.0,384.0,375456.0,419727.0,7060.0,2.875223371440848,8.045068385345111
2020-09-22,,713348.0,3665.0,7977.0,711.0,,204118.0,,3.111411950525529,31.81478348340575
2020-12-24,Brazil,618943.0,5852.0,37429.0,928.0,660495.0,335779.0,8324.0,8.329922753357623,
2020-08-04,Brazil,277169.0,5462.0,32031.0,447.0,324509.0,80729.0,263.0,2.3101498626622172,
2020-04-20,Italy,269289.0,2144.0,4549.0,627.0,603896.0,317377.0,4462.0,5.127805294276744,94.68039742199278
2020-06-20,South Africa,625494.0,4270.0,20337.0,114.0,348097.0,282155.0,6968.0,,13.988632774370924
2020-08-13,South Africa,186869.0,8107.0,27365.0,451.0,378471.0,194035.0,2052.0,1.2990169433685417,20.73179446537169
2020-02-16,Russia,828155.0,1376.0,20645.0,653.0,858411.0,311044.0,4946.0,9.323538712163144,28.029953363899686
2020-08-23,Germany,597518.0,3462.0,47797.0,118.0,103146.0,413980.0,5825.0,2.6063431502838554,1.3001899813041229
2020-12-24,China,922334.0,347.0,24507.0,92.0,226610.0,,6044.0,3.1883492300321814,94.33804784568812
2020-03-27,India,679290.0,0.0,4973.0,909.0,626619.0,182766.0,4089.0,,44.5363831442968
2020-10-20,USA,,62.0,,520.0,555281.0,463202.0,357.0,0.7819164713613347,48.16494772311562
,South Africa,108138.0,1783.0,10086.0,584.0,196868.0,80085.0,5505.0,6.276126899186166,15.785742649858836
2020-12-11,,731385.0,8417.0,,537.0,652526.0,400176.0,4420.0,9.160299601857504,87.26976901075663
,Brazil,736664.0,6566.0,25518.0,,861095.0,16583.0,8942.0,2.4909055530142474,69.26322366430688
2020-07-19,India,,1042.0,19851.0,750.0,771845.0,130283.0,3250.0,3.619077267846027,43.136098752391014
2020-12-23,China,,9036.0,,873.0,573771.0,334676.0,6562.0,2.3233395752125774,
,Germany,723056.0,1234.0,,144.0,,215175.0,2258.0,,90.54577382643157
2020-03-17,South Africa,504788.0,1984.0,29954.0,,680203.0,276345.0,9102.0,1.6760782350446635,4.948054103805866
2020-07-04,USA,457864.0,9470.0,1745.0,699.0,,201651.0,3810.0,3.4662823543585697,11.932458971287796
2020-09-25,South Africa,841462.0,1594.0,12697.0,,491592.0,322163.0,583.0,6.010218214251366,2.762829935630151
2020-04-16,Italy,56815.0,6257.0,26933.0,130.0,562167.0,282564.0,3438.0,4.045544326659992,58.17302470982641
2020-08-29,South Africa,216741.0,1952.0,3879.0,732.0,461673.0,40602.0,,0.6546931450707805,21.7943860176236
2020-09-07,South Africa,112789.0,1695.0,20161.0,280.0,240021.0,,6357.0,,84.49280835329922
2020-03-17,South Africa,428906.0,954.0,18499.0,788.0,266032.0,184196.0,9344.0,3.379004417585664,46.591386051758846
,Brazil,743766.0,,,651.0,327857.0,100156.0,6146.0,4.456512127647779,83.77097463941271
2020-10-13,Brazil,844355.0,8548.0,35035.0,565.0,269570.0,,4990.0,,55.56052234621961
2020-07-11,India,167644.0,,18651.0,512.0,70031.0,274773.0,1783.0,,79.61677971816799
2020-01-26,India,,241.0,9688.0,639.0,,450947.0,1093.0,2.9142878786461157,37.18550081972375
2020-01-25,USA,330048.0,4234.0,47833.0,0.0,,,4532.0,0.1982304339946228,
2020-05-23,Germany,768821.0,8338.0,10988.0,684.0,149111.0,389796.0,5117.0,3.164025825879171,66.71587224625112
2020-12-05,China,237469.0,,23470.0,941.0,716456.0,132734.0,7938.0,9.84059684532896,59.54905443979393
2020-04-09,Russia,757596.0,5161.0,37249.0,431.0,441923.0,342414.0,6746.0,1.468428728149952,35.23566838241915
,Germany,684563.0,8734.0,23849.0,390.0,438330.0,7589.0,,0.3120248798852743,93.71839789044766
2020-04-07,Germany,77088.0,8883.0,33697.0,265.0,518785.0,371098.0,8709.0,5.781755902289827,33.77344002276772
2020-05-11,Germany,529896.0,1025.0,,,807798.0,442580.0,,3.7166654646750805,83.5859435226106
2020-11-08,Russia,569955.0,3359.0,36092.0,807.0,413961.0,4655.0,6120.0,7.949752992104515,40.4308215928339
2020-09-28,USA,579835.0,5257.0,29076.0,255.0,186342.0,336429.0,2477.0,7.318877638587253,76.7184001501595
2020-02-23,Russia,939989.0,5736.0,4587.0,394.0,,141869.0,4958.0,,91.18779155807331
2020-06-17,USA,500812.0,7679.0,33124.0,951.0,811512.0,228538.0,6137.0,5.646323051550998,46.56071169607483
2020-02-01,Russia,927366.0,,15787.0,173.0,18788.0,6645.0,2876.0,0.3243600745608488,52.61352122400985
2020-07-05,China,914823.0,8921.0,20448.0,44.0,847065.0,,42.0,4.39478228134477,33.03429059327855
2020-09-05,South Africa,234907.0,7389.0,5499.0,854.0,389605.0,379523.0,5829.0,7.140532219683575,5.469567277517518
2020-03-02,Germany,862380.0,2555.0,3841.0,140.0,661019.0,427978.0,3441.0,4.149587920877701,65.24811979817201
2020-04-30,South Africa,858312.0,1150.0,44890.0,,296065.0,309778.0,,1.179541478201609,11.964252453905566
2020-06-06,USA,57560.0,1735.0,25402.0,744.0,659521.0,152504.0,9518.0,0.6153358698935407,
2020-12-03,Russia,901495.0,7931.0,46177.0,720.0,146575.0,441106.0,6346.0,8.536594497811766,34.94939098564096
2020-12-28,,214601.0,1038.0,23055.0,49.0,747899.0,475610.0,6849.0,8.913269599491134,15.100381947457453
2020-02-06,Russia,880650.0,6369.0,39827.0,60.0,509240.0,452327.0,,3.430924812177998,66.67103159142049
2020-10-09,South Africa,376606.0,7127.0,665.0,242.0,,466985.0,2650.0,1.6417232463075293,17.459933081869217
2020-05-28,Brazil,683775.0,2912.0,32271.0,268.0,855446.0,174683.0,4345.0,9.786162131242211,77.83363491797446
2020-06-05,China,982027.0,4840.0,23237.0,139.0,508180.0,490756.0,,5.458638036012106,24.927907150055162
2020-10-07,Germany,936827.0,1242.0,,156.0,186982.0,419887.0,1886.0,4.766550437158246,28.72874860291146
2020-12-02,Italy,184286.0,8964.0,28267.0,596.0,,36760.0,1303.0,,34.372830205333095
2020-12-14,Germany,280141.0,8098.0,10774.0,595.0,493881.0,225049.0,1740.0,1.6886933942136162,15.275256088525568
2020-08-07,Italy,121266.0,3412.0,553.0,,158244.0,28233.0,1112.0,,43.426448662371776
2020-05-23,China,974507.0,,13860.0,30.0,644344.0,430807.0,3876.0,8.901623564075889,8.032512422322979
2020-10-18,Brazil,,7160.0,24903.0,7.0,337840.0,232893.0,6040.0,0.23068485937858596,42.71160846981796
2020-04-17,South Africa,488241.0,,7045.0,791.0,188876.0,198876.0,7452.0,6.729397068520986,33.99121324340595
2020-08-03,Brazil,564596.0,3545.0,9380.0,714.0,625038.0,,6118.0,5.514239557514054,33.826544721009746
2020-05-24,USA,206096.0,1213.0,32917.0,934.0,470683.0,,8439.0,9.50800784474451,66.06742518453235
2020-09-03,Brazil,695202.0,418.0,32261.0,32.0,752066.0,312235.0,6795.0,2.586985099222139,76.90228744782513
2020-04-13,India,982912.0,4960.0,49141.0,809.0,456323.0,135510.0,7044.0,8.588916419263729,35.59985222552604
2020-03-27,China,987036.0,788.0,13343.0,654.0,,240877.0,,3.089857018832849,26.20146920599833
,South Africa,447154.0,1871.0,2853.0,451.0,,366746.0,5958.0,4.298635760629078,49.43494347230104
2020-02-26,South Africa,529983.0,2025.0,10128.0,448.0,496571.0,347049.0,9380.0,2.1328756476449504,78.77190754746665
2020-07-14,USA,226812.0,6264.0,45348.0,927.0,593341.0,176968.0,1353.0,8.635910157855093,
2020-04-06,South Africa,582787.0,2446.0,,906.0,856770.0,354283.0,5029.0,1.9540966065360987,3.800134777562447
2020-02-04,Brazil,23382.0,7429.0,2736.0,861.0,,11319.0,,8.590129932645455,47.992952374521025
2020-02-03,China,800667.0,4823.0,33724.0,,346439.0,342402.0,4965.0,4.556133825705476,99.0965063642543
2020-03-22,Germany,717583.0,8752.0,11440.0,658.0,662104.0,365437.0,168.0,,35.31275276808824
2020-11-15,Brazil,657726.0,2651.0,5180.0,,612597.0,399244.0,7712.0,2.6448855910986504,44.07168013945277
2020-04-28,Russia,158539.0,539.0,30284.0,739.0,375865.0,111930.0,2671.0,1.3273014137120653,28.740673141873785
2020-12-13,Italy,,6499.0,41375.0,33.0,465000.0,110629.0,378.0,5.549612649599018,49.76946895918272
2020-08-09,,374612.0,4755.0,11646.0,454.0,50123.0,25940.0,1932.0,5.094370670557166,16.092132256904346
2020-06-20,South Africa,6764.0,5959.0,19029.0,443.0,,254802.0,193.0,3.566073780035326,24.701363995576074
2020-08-08,USA,,,20158.0,236.0,72672.0,228056.0,8455.0,,71.17363083987746
2020-07-17,Germany,638119.0,,14342.0,211.0,712856.0,401638.0,9663.0,,
2020-10-09,India,61836.0,2758.0,37781.0,820.0,208408.0,313795.0,4616.0,6.220010749151294,
2020-04-28,Germany,294067.0,5311.0,84.0,139.0,774008.0,253380.0,5014.0,2.1175609350023694,30.796040849795382
2020-05-22,,255033.0,4107.0,,701.0,257058.0,452864.0,7878.0,1.2895455602129713,57.502509691864
2020-11-24,Italy,882143.0,1895.0,30466.0,607.0,576526.0,174513.0,1300.0,9.09608180125356,32.18306775665081
2020-12-12,Germany,16292.0,2500.0,42376.0,705.0,799849.0,20688.0,3200.0,4.597957611538346,47.80307757748082
2020-11-24,India,,2829.0,9262.0,981.0,877273.0,439496.0,3373.0,7.634168715880244,
2020-06-14,Russia,919118.0,47.0,,360.0,438345.0,14472.0,8765.0,0.8911692844851715,6.85772818471243
2020-10-16,USA,283083.0,,42481.0,303.0,824151.0,80436.0,9729.0,0.5746487800608335,85.6342626707408
2020-07-03,China,243772.0,5666.0,23133.0,295.0,528290.0,35671.0,1383.0,4.948522129210648,55.7573686755088
2020-07-11,Italy,18800.0,6458.0,28667.0,151.0,657692.0,191881.0,9572.0,3.155511515451308,66.50712586873716
2020-04-01,India,56440.0,,35241.0,945.0,812581.0,,3537.0,0.0490729250948263,5.588706679366517
,South Africa,416462.0,8177.0,33503.0,222.0,765124.0,273104.0,,1.8329464489886693,76.13991173184397
,Brazil,651809.0,,2838.0,195.0,725271.0,207692.0,9715.0,,12.777841471048667
,Brazil,446021.0,7931.0,35330.0,599.0,357138.0,384796.0,4991.0,2.8850635453109383,
,Brazil,645615.0,7058.0,13440.0,298.0,361133.0,124118.0,,8.775355770433512,79.92872762466456
2020-04-02,South Africa,,2802.0,36674.0,528.0,610096.0,,3932.0,4.206025311319687,49.286797883841515
2020-02-15,South Africa,901624.0,8594.0,34040.0,487.0,845355.0,204433.0,3622.0,6.794323904770867,92.41669572300863
,Italy,,2086.0,37604.0,210.0,17352.0,296977.0,9087.0,0.1839609266153297,16.907328216472138
2020-12-10,,949192.0,6724.0,34630.0,231.0,585369.0,221813.0,464.0,8.139256778828678,99.16639638783768
2020-07-14,Italy,,6155.0,36994.0,869.0,777368.0,35976.0,7980.0,2.403289441964173,71.68190450107463
